ID,DATE,TO,FROM,REASON,SERVER,CHANNEL,QUANT_1,QUANT_1_ID,QUANT_1_DUPLICATE_ID,QUANT_1_DISMISSED,QUANT_2,QUANT_2_ID,QUANT_2_DUPLICATE_ID,QUANT_2_DISMISSED,QUANT_3,QUANT_3_ID,QUANT_3_DUPLICATE_ID,QUANT_3_DISMISSED,AVG QUANT,CORRECTION ADD,CORRECTION SUB,CORRECTION COMMENT,FINAL QUANT
1221,01/01/2021-00:00:00,bot5#1000,bot19#1000,mock reason text,mock server,mock channel,144,0x00000000000000b29346541e142830,,,144,0x00000000000000956b7baf06948d80,,,21,0x000000000000009a5ae55387dcd44f,,,103,,,,103
1222,01/01/2021-00:00:00,bot7#1000,bot43#1000,mock reason text,mock server,mock channel,55,0x000000000000002f8bf109c90bf922,,,21,0x00000000000000b29346541e142830,,,55,0x00000000000000956b7baf06948d80,,,43,,,,43
1223,01/01/2021-00:00:00,bot5#1000,bot20#1000,mock reason text,mock server,mock channel,0,0x00000000000000956b7baf06948d80,,,13,0x000000000000009a5ae55387dcd44f,,,13,0x00000000000000b3bcae77409a744f,,,8,,,,8
1224,01/01/2021-00:00:00,bot21#1000,bot1#1000,mock reason text,mock server,mock channel,55,0x0000000000000003c2b3fe34fd8238,,,144,0x000000000000001ca661c0a9a5b84c,,,55,0x00000000000000446e176b5f187eac,,,84,,,,84
1225,01/01/2021-00:00:00,bot42#1000,bot21#1000,mock reason text,mock server,mock channel,144,0x00000000000000b3bcae77409a744f,,,55,0x00000000000000c2b4c2ddfb14e64f,,,0,0x0000000000000003c2b3fe34fd8238,,,66,,,,66
1226,01/01/2021-00:00:00,bot46#1000,bot14#1000,mock reason text,mock server,mock channel,13,0x00000000000000956b7baf06948d80,,,13,0x000000000000009a5ae55387dcd44f,,,0,0x00000000000000b3bcae77409a744f,,,8,,,,8
1227,01/01/2021-00:00:00,bot2#1000,bot30#1000,mock reason text,mock server,mock channel,0,0x00000000000000c2b4c2ddfb14e64f,,,0,0x0000000000000003c2b3fe34fd8238,,,55,0x000000000000001ca661c0a9a5b84c,,,18,,,,18
1228,01/01/2021-00:00:00,bot6#1000,bot5#1000,mock reason text,mock server,mock channel,0,0x00000000000000b3bcae77409a744f,,,21,0x00000000000000c2b4c2ddfb14e64f,,,13,0x0000000000000003c2b3fe34fd8238,,,11,,,,11
1229,01/01/2021-00:00:00,bot2#1000,bot27#1000,mock reason text,mock server,mock channel,13,0x00000000000000c2b4c2ddfb14e64f,,,0,0x0000000000000003c2b3fe34fd8238,,,13,0x000000000000001ca661c0a9a5b84c,,,8,,,,8
1230,01/01/2021-00:00:00,bot22#1000,bot2#1000,mock reason text,mock server,mock channel,55,0x0000000000000003c2b3fe34fd8238,,,55,0x000000000000001ca661c0a9a5b84c,,,144,0x00000000000000446e176b5f187eac,,,84,,,,84
1231,01/01/2021-00:00:00,bot35#1000,bot5#1000,mock reason text,mock server,mock channel,144,0x00000000000000b3bcae77409a744f,,,0,0x00000000000000c2b4c2ddfb14e64f,,,21,0x0000000000000003c2b3fe34fd8238,,,55,,,,55
1232,01/01/2021-00:00:00,bot28#1000,bot41#1000,mock reason text,mock server,mock channel,13,0x0000000000000003c2b3fe34fd8238,,,21,0x000000000000001ca661c0a9a5b84c,,,21,0x00000000000000446e176b5f187eac,,,18,,,,18
1233,01/01/2021-00:00:00,bot6#1000,bot33#1000,mock reason text,mock server,mock channel,144,0x000000000000001ca661c0a9a5b84c,,,55,0x00000000000000446e176b5f187eac,,,144,0x000000000000001c17bb7fb68ec8bc,,,114,,,,114
1234,01/01/2021-00:00:00,bot12#1000,bot49#1000,mock reason text,mock server,mock channel,13,0x00000000000000b3bcae77409a744f,,,144,0x00000000000000c2b4c2ddfb14e64f,,,55,0x0000000000000003c2b3fe34fd8238,,,70,,,,70
1235,01/01/2021-00:00:00,bot16#1000,bot22#1000,mock reason text,mock server,mock channel,13,0x00000000000000c2b4c2ddfb14e64f,,,144,0x0000000000000003c2b3fe34fd8238,,,13,0x000000000000001ca661c0a9a5b84c,,,56,,,,56
1236,01/01/2021-00:00:00,bot12#1000,bot17#1000,mock reason text,mock server,mock channel,0,0x000000000000001ca661c0a9a5b84c,,,0,0x00000000000000446e176b5f187eac,,,144,0x000000000000001c17bb7fb68ec8bc,,,48,,,,48
1237,01/01/2021-00:00:00,bot0#1000,bot20#1000,mock reason text,mock server,mock channel,55,0x00000000000000c2b4c2ddfb14e64f,,,55,0x0000000000000003c2b3fe34fd8238,,,21,0x000000000000001ca661c0a9a5b84c,,,43,,,,43
1238,01/01/2021-00:00:00,bot46#1000,bot47#1000,mock reason text,mock server,mock channel,55,0x000000000000002f8bf109c90bf922,,,21,0x00000000000000b29346541e142830,,,13,0x00000000000000956b7baf06948d80,,,29,,,,29
1239,01/01/2021-00:00:00,bot4#1000,bot33#1000,mock reason text,mock server,mock channel,21,0x00000000000000b3bcae77409a744f,,,0,0x00000000000000c2b4c2ddfb14e64f,,,21,0x0000000000000003c2b3fe34fd8238,,,14,,,,14
1240,01/01/2021-00:00:00,bot24#1000,bot45#1000,mock reason text,mock server,mock channel,0,0x000000000000009a5ae55387dcd44f,,,0,0x00000000000000b3bcae77409a744f,,,0,0x00000000000000c2b4c2ddfb14e64f,,,0,,,,0
1241,01/01/2021-00:00:00,bot5#1000,bot43#1000,mock reason text,mock server,mock channel,21,0x00000000000000b29346541e142830,,,144,0x00000000000000956b7baf06948d80,,,21,0x000000000000009a5ae55387dcd44f,,,62,,,,62
1242,01/01/2021-00:00:00,bot0#1000,bot49#1000,mock reason text,mock server,mock channel,13,0x00000000000000446e176b5f187eac,,,13,0x000000000000001c17bb7fb68ec8bc,,,13,0x000000000000002f8bf109c90bf922,,,13,,,,13
1243,01/01/2021-00:00:00,bot22#1000,bot6#1000,mock reason text,mock server,mock channel,21,0x00000000000000b3bcae77409a744f,,,21,0x00000000000000c2b4c2ddfb14e64f,,,21,0x0000000000000003c2b3fe34fd8238,,,21,,,,21
1244,01/01/2021-00:00:00,bot22#1000,bot2#1000,mock reason text,mock server,mock channel,13,0x00000000000000c2b4c2ddfb14e64f,,,0,0x0000000000000003c2b3fe34fd8238,,,13,0x000000000000001ca661c0a9a5b84c,,,8,,,,8
1245,01/01/2021-00:00:00,bot6#1000,bot24#1000,mock reason text,mock server,mock channel,144,0x000000000000002f8bf109c90bf922,,,0,0x00000000000000b29346541e142830,,,13,0x00000000000000956b7baf06948d80,,,52,,,,52
1246,01/01/2021-00:00:00,bot5#1000,bot49#1000,mock reason text,mock server,mock channel,0,0x000000000000001ca661c0a9a5b84c,,,55,0x00000000000000446e176b5f187eac,,,21,0x000000000000001c17bb7fb68ec8bc,,,25,,,,25
1247,01/01/2021-00:00:00,bot15#1000,bot10#1000,mock reason text,mock server,mock channel,13,0x000000000000009a5ae55387dcd44f,,,13,0x00000000000000b3bcae77409a744f,,,55,0x00000000000000c2b4c2ddfb14e64f,,,27,,,,27
1248,01/01/2021-00:00:00,bot32#1000,bot36#1000,mock reason text,mock server,mock channel,0,0x00000000000000b3bcae77409a744f,,,144,0x00000000000000c2b4c2ddfb14e64f,,,144,0x0000000000000003c2b3fe34fd8238,,,96,,,,96
1249,01/01/2021-00:00:00,bot24#1000,bot12#1000,mock reason text,mock server,mock channel,21,0x00000000000000b3bcae77409a744f,,,13,0x00000000000000c2b4c2ddfb14e64f,,,0,0x0000000000000003c2b3fe34fd8238,,TRUE,18,,,,0
1250,01/01/2021-00:00:00,bot1#1000,bot47#1000,mock reason text,mock server,mock channel,144,0x00000000000000446e176b5f187eac,,,144,0x000000000000001c17bb7fb68ec8bc,,,144,0x000000000000002f8bf109c90bf922,,,144,,,,144
1251,01/01/2021-00:00:00,bot19#1000,bot29#1000,mock reason text,mock server,mock channel,0,0x0000000000000003c2b3fe34fd8238,,,13,0x000000000000001ca661c0a9a5b84c,,,13,0x00000000000000446e176b5f187eac,,,8,,,,8
1252,01/01/2021-00:00:00,bot42#1000,bot41#1000,mock reason text,mock server,mock channel,13,0x000000000000002f8bf109c90bf922,,,13,0x00000000000000b29346541e142830,,,13,0x00000000000000956b7baf06948d80,,,13,,,,13
1253,01/01/2021-00:00:00,bot16#1000,bot12#1000,mock reason text,mock server,mock channel,13,0x000000000000001c17bb7fb68ec8bc,,,0,0x000000000000002f8bf109c90bf922,,,0,0x00000000000000b29346541e142830,,,4,,,,4
1254,01/01/2021-00:00:00,bot20#1000,bot24#1000,mock reason text,mock server,mock channel,144,0x000000000000009a5ae55387dcd44f,,,144,0x00000000000000b3bcae77409a744f,,,55,0x00000000000000c2b4c2ddfb14e64f,,,114,,,,114
1255,01/01/2021-00:00:00,bot14#1000,bot17#1000,mock reason text,mock server,mock channel,13,0x0000000000000003c2b3fe34fd8238,,,13,0x000000000000001ca661c0a9a5b84c,,,21,0x00000000000000446e176b5f187eac,,,15,,,,15
1256,01/01/2021-00:00:00,bot16#1000,bot45#1000,mock reason text,mock server,mock channel,21,0x00000000000000956b7baf06948d80,,,13,0x000000000000009a5ae55387dcd44f,,,0,0x00000000000000b3bcae77409a744f,,,11,,,,11
1257,01/01/2021-00:00:00,bot21#1000,bot14#1000,mock reason text,mock server,mock channel,21,0x00000000000000b3bcae77409a744f,,,0,0x00000000000000c2b4c2ddfb14e64f,,TRUE,13,0x0000000000000003c2b3fe34fd8238,,,18,,,,0
1258,01/01/2021-00:00:00,bot24#1000,bot22#1000,mock reason text,mock server,mock channel,13,0x000000000000001ca661c0a9a5b84c,,,13,0x00000000000000446e176b5f187eac,,,13,0x000000000000001c17bb7fb68ec8bc,,,13,,,,13
1259,01/01/2021-00:00:00,bot28#1000,bot49#1000,mock reason text,mock server,mock channel,13,0x000000000000001c17bb7fb68ec8bc,,,0,0x000000000000002f8bf109c90bf922,,,55,0x00000000000000b29346541e142830,,,22,,,,22
1260,01/01/2021-00:00:00,bot24#1000,bot41#1000,mock reason text,mock server,mock channel,0,0x00000000000000b29346541e142830,,,0,0x00000000000000956b7baf06948d80,,,0,0x000000000000009a5ae55387dcd44f,,,0,,,,0
1261,01/01/2021-00:00:00,bot15#1000,bot13#1000,mock reason text,mock server,mock channel,55,0x00000000000000b3bcae77409a744f,,,144,0x00000000000000c2b4c2ddfb14e64f,,,21,0x0000000000000003c2b3fe34fd8238,,,73,,,,73
1262,01/01/2021-00:00:00,bot6#1000,bot36#1000,mock reason text,mock server,mock channel,144,0x00000000000000c2b4c2ddfb14e64f,,,144,0x0000000000000003c2b3fe34fd8238,,,21,0x000000000000001ca661c0a9a5b84c,,,103,,,,103
1263,01/01/2021-00:00:00,bot11#1000,bot21#1000,mock reason text,mock server,mock channel,55,0x000000000000001c17bb7fb68ec8bc,,,21,0x000000000000002f8bf109c90bf922,,,55,0x00000000000000b29346541e142830,,,43,,,,43
1264,01/01/2021-00:00:00,bot46#1000,bot20#1000,mock reason text,mock server,mock channel,144,0x00000000000000b3bcae77409a744f,,,0,0x00000000000000c2b4c2ddfb14e64f,,,55,0x0000000000000003c2b3fe34fd8238,,,66,,,,66
1265,01/01/2021-00:00:00,bot1#1000,bot13#1000,mock reason text,mock server,mock channel,0,0x00000000000000956b7baf06948d80,,,0,0x000000000000009a5ae55387dcd44f,,,0,0x00000000000000b3bcae77409a744f,,,0,,,,0
1266,01/01/2021-00:00:00,bot35#1000,bot1#1000,mock reason text,mock server,mock channel,0,0x000000000000009a5ae55387dcd44f,,,55,0x00000000000000b3bcae77409a744f,,,0,0x00000000000000c2b4c2ddfb14e64f,,,18,,,,18
1267,01/01/2021-00:00:00,bot11#1000,bot10#1000,mock reason text,mock server,mock channel,55,0x000000000000002f8bf109c90bf922,,,13,0x00000000000000b29346541e142830,,,144,0x00000000000000956b7baf06948d80,,,70,,,,70
1268,01/01/2021-00:00:00,bot42#1000,bot45#1000,mock reason text,mock server,mock channel,0,0x00000000000000b3bcae77409a744f,,,13,0x00000000000000c2b4c2ddfb14e64f,,,0,0x0000000000000003c2b3fe34fd8238,,,4,,,,4
1269,01/01/2021-00:00:00,bot7#1000,bot49#1000,mock reason text,mock server,mock channel,13,0x000000000000002f8bf109c90bf922,,,144,0x00000000000000b29346541e142830,,,144,0x00000000000000956b7baf06948d80,,,100,,,,100
1270,01/01/2021-00:00:00,bot43#1000,bot41#1000,mock reason text,mock server,mock channel,13,0x000000000000001ca661c0a9a5b84c,,,13,0x00000000000000446e176b5f187eac,,,55,0x000000000000001c17bb7fb68ec8bc,,,27,,,,27
1271,01/01/2021-00:00:00,bot14#1000,bot21#1000,mock reason text,mock server,mock channel,144,0x000000000000009a5ae55387dcd44f,,,21,0x00000000000000b3bcae77409a744f,,,144,0x00000000000000c2b4c2ddfb14e64f,,,103,,,,103
1272,01/01/2021-00:00:00,bot24#1000,bot22#1000,mock reason text,mock server,mock channel,13,0x00000000000000c2b4c2ddfb14e64f,,,55,0x0000000000000003c2b3fe34fd8238,,,13,0x000000000000001ca661c0a9a5b84c,,,27,,,,27
1273,01/01/2021-00:00:00,bot35#1000,bot13#1000,mock reason text,mock server,mock channel,0,0x00000000000000b3bcae77409a744f,,,21,0x00000000000000c2b4c2ddfb14e64f,,,0,0x0000000000000003c2b3fe34fd8238,,,7,,,,7
1274,01/01/2021-00:00:00,bot43#1000,bot1#1000,mock reason text,mock server,mock channel,21,0x000000000000002f8bf109c90bf922,,,13,0x00000000000000b29346541e142830,,,21,0x00000000000000956b7baf06948d80,,,18,,,,18
1275,01/01/2021-00:00:00,bot24#1000,bot8#1000,mock reason text,mock server,mock channel,0,0x00000000000000b3bcae77409a744f,,,0,0x00000000000000c2b4c2ddfb14e64f,,,13,0x0000000000000003c2b3fe34fd8238,,,4,,,,4
1276,01/01/2021-00:00:00,bot15#1000,bot49#1000,mock reason text,mock server,mock channel,144,0x00000000000000b3bcae77409a744f,,,144,0x00000000000000c2b4c2ddfb14e64f,,,0,0x0000000000000003c2b3fe34fd8238,,,96,,,,96
1277,01/01/2021-00:00:00,bot0#1000,bot21#1000,mock reason text,mock server,mock channel,0,0x00000000000000c2b4c2ddfb14e64f,,,144,0x0000000000000003c2b3fe34fd8238,,,0,0x000000000000001ca661c0a9a5b84c,,,48,,,,48
1278,01/01/2021-00:00:00,bot21#1000,bot4#1000,mock reason text,mock server,mock channel,55,0x000000000000009a5ae55387dcd44f,,,13,0x00000000000000b3bcae77409a744f,,,13,0x00000000000000c2b4c2ddfb14e64f,,,27,,,,27
1279,01/01/2021-00:00:00,bot28#1000,bot48#1000,mock reason text,mock server,mock channel,0,0x00000000000000956b7baf06948d80,,,144,0x000000000000009a5ae55387dcd44f,,,0,0x00000000000000b3bcae77409a744f,,,48,,,,48
1280,01/01/2021-00:00:00,bot32#1000,bot43#1000,mock reason text,mock server,mock channel,55,0x000000000000001c17bb7fb68ec8bc,,,55,0x000000000000002f8bf109c90bf922,,,55,0x00000000000000b29346541e142830,,,55,,,,55
1281,01/01/2021-00:00:00,bot4#1000,bot41#1000,mock reason text,mock server,mock channel,21,0x00000000000000b29346541e142830,,,21,0x00000000000000956b7baf06948d80,,,21,0x000000000000009a5ae55387dcd44f,,,21,,,,21
1282,01/01/2021-00:00:00,bot7#1000,bot34#1000,mock reason text,mock server,mock channel,55,0x000000000000009a5ae55387dcd44f,,,55,0x00000000000000b3bcae77409a744f,,,55,0x00000000000000c2b4c2ddfb14e64f,,,55,,,,55
1283,01/01/2021-00:00:00,bot42#1000,bot17#1000,mock reason text,mock server,mock channel,144,0x000000000000001ca661c0a9a5b84c,,,13,0x00000000000000446e176b5f187eac,,,144,0x000000000000001c17bb7fb68ec8bc,,,100,,,,100
1284,01/01/2021-00:00:00,bot24#1000,bot27#1000,mock reason text,mock server,mock channel,13,0x000000000000001c17bb7fb68ec8bc,,,21,0x000000000000002f8bf109c90bf922,,,0,0x00000000000000b29346541e142830,1152,,59,,,,0
1285,01/01/2021-00:00:00,bot10#1000,bot38#1000,mock reason text,mock server,mock channel,13,0x0000000000000003c2b3fe34fd8238,,,21,0x000000000000001ca661c0a9a5b84c,,,55,0x00000000000000446e176b5f187eac,,,29,,,,29
1286,01/01/2021-00:00:00,bot42#1000,bot24#1000,mock reason text,mock server,mock channel,13,0x000000000000001ca661c0a9a5b84c,,,0,0x00000000000000446e176b5f187eac,,,144,0x000000000000001c17bb7fb68ec8bc,,,52,,,,52
1287,01/01/2021-00:00:00,bot20#1000,bot49#1000,mock reason text,mock server,mock channel,13,0x00000000000000446e176b5f187eac,,,21,0x000000000000001c17bb7fb68ec8bc,,,13,0x000000000000002f8bf109c90bf922,,,15,,,,15
1288,01/01/2021-00:00:00,bot0#1000,bot8#1000,mock reason text,mock server,mock channel,144,0x000000000000001c17bb7fb68ec8bc,,,13,0x000000000000002f8bf109c90bf922,,,0,0x00000000000000b29346541e142830,,,52,,,,52
1289,01/01/2021-00:00:00,bot14#1000,bot21#1000,mock reason text,mock server,mock channel,0,0x00000000000000b3bcae77409a744f,,,55,0x00000000000000c2b4c2ddfb14e64f,,,0,0x0000000000000003c2b3fe34fd8238,,,18,,,,18
1290,01/01/2021-00:00:00,bot26#1000,bot38#1000,mock reason text,mock server,mock channel,21,0x000000000000001c17bb7fb68ec8bc,,,0,0x000000000000002f8bf109c90bf922,,,144,0x00000000000000b29346541e142830,,,55,,,,55
1291,01/01/2021-00:00:00,bot10#1000,bot22#1000,mock reason text,mock server,mock channel,13,0x00000000000000b29346541e142830,,,144,0x00000000000000956b7baf06948d80,,,144,0x000000000000009a5ae55387dcd44f,,,100,,82,substraction comment,18
1292,01/01/2021-00:00:00,bot5#1000,bot2#1000,mock reason text,mock server,mock channel,144,0x00000000000000b3bcae77409a744f,,,0,0x00000000000000c2b4c2ddfb14e64f,,,144,0x0000000000000003c2b3fe34fd8238,,,96,,,,96
1293,01/01/2021-00:00:00,bot30#1000,bot37#1000,mock reason text,mock server,mock channel,21,0x0000000000000003c2b3fe34fd8238,,,21,0x000000000000001ca661c0a9a5b84c,,,55,0x00000000000000446e176b5f187eac,,,32,,,,32
1294,01/01/2021-00:00:00,bot9#1000,bot34#1000,mock reason text,mock server,mock channel,0,0x000000000000001c17bb7fb68ec8bc,,,13,0x000000000000002f8bf109c90bf922,,,144,0x00000000000000b29346541e142830,,,52,,,,52
1295,01/01/2021-00:00:00,bot16#1000,bot13#1000,mock reason text,mock server,mock channel,144,0x00000000000000b29346541e142830,,,55,0x00000000000000956b7baf06948d80,,,55,0x000000000000009a5ae55387dcd44f,,,84,,,,84
1296,01/01/2021-00:00:00,bot14#1000,bot8#1000,mock reason text,mock server,mock channel,0,0x000000000000001ca661c0a9a5b84c,,,13,0x00000000000000446e176b5f187eac,,,55,0x000000000000001c17bb7fb68ec8bc,,,22,,,,22
1297,01/01/2021-00:00:00,bot12#1000,bot21#1000,mock reason text,mock server,mock channel,144,0x00000000000000b29346541e142830,,,144,0x00000000000000956b7baf06948d80,,,55,0x000000000000009a5ae55387dcd44f,,,114,,,,114
1298,01/01/2021-00:00:00,bot15#1000,bot48#1000,mock reason text,mock server,mock channel,0,0x00000000000000b29346541e142830,,,13,0x00000000000000956b7baf06948d80,,,144,0x000000000000009a5ae55387dcd44f,,,52,,,,52
1299,01/01/2021-00:00:00,bot0#1000,bot6#1000,mock reason text,mock server,mock channel,0,0x00000000000000446e176b5f187eac,,,21,0x000000000000001c17bb7fb68ec8bc,,,13,0x000000000000002f8bf109c90bf922,,,11,,,,11
1300,01/01/2021-00:00:00,bot46#1000,bot21#1000,mock reason text,mock server,mock channel,144,0x000000000000002f8bf109c90bf922,,,144,0x00000000000000b29346541e142830,,,21,0x00000000000000956b7baf06948d80,,,103,,,,103
1301,01/01/2021-00:00:00,bot1#1000,bot41#1000,mock reason text,mock server,mock channel,144,0x000000000000002f8bf109c90bf922,,,55,0x00000000000000b29346541e142830,,,144,0x00000000000000956b7baf06948d80,,,114,,,,114
1302,01/01/2021-00:00:00,bot15#1000,bot21#1000,mock reason text,mock server,mock channel,144,0x00000000000000956b7baf06948d80,,,55,0x000000000000009a5ae55387dcd44f,,,0,0x00000000000000b3bcae77409a744f,,,66,,,,66
1303,01/01/2021-00:00:00,bot24#1000,bot20#1000,mock reason text,mock server,mock channel,21,0x000000000000009a5ae55387dcd44f,,,55,0x00000000000000b3bcae77409a744f,,,21,0x00000000000000c2b4c2ddfb14e64f,,,32,,,,32
1304,01/01/2021-00:00:00,bot42#1000,bot13#1000,mock reason text,mock server,mock channel,0,0x000000000000001ca661c0a9a5b84c,,,144,0x00000000000000446e176b5f187eac,,,144,0x000000000000001c17bb7fb68ec8bc,,,96,,,,96
1305,01/01/2021-00:00:00,bot10#1000,bot43#1000,mock reason text,mock server,mock channel,13,0x000000000000002f8bf109c90bf922,,,21,0x00000000000000b29346541e142830,,,21,0x00000000000000956b7baf06948d80,,,18,,,,18
1306,01/01/2021-00:00:00,bot15#1000,bot8#1000,mock reason text,mock server,mock channel,144,0x000000000000009a5ae55387dcd44f,,,144,0x00000000000000b3bcae77409a744f,,,0,0x00000000000000c2b4c2ddfb14e64f,,TRUE,144,,,,0
1307,01/01/2021-00:00:00,bot5#1000,bot13#1000,mock reason text,mock server,mock channel,144,0x000000000000001c17bb7fb68ec8bc,,,21,0x000000000000002f8bf109c90bf922,,,55,0x00000000000000b29346541e142830,,,73,,,,73
1308,01/01/2021-00:00:00,bot5#1000,bot17#1000,mock reason text,mock server,mock channel,55,0x000000000000001c17bb7fb68ec8bc,,,144,0x000000000000002f8bf109c90bf922,,,21,0x00000000000000b29346541e142830,,,73,,,,73
1309,01/01/2021-00:00:00,bot20#1000,bot4#1000,mock reason text,mock server,mock channel,55,0x0000000000000003c2b3fe34fd8238,,,55,0x000000000000001ca661c0a9a5b84c,,,55,0x00000000000000446e176b5f187eac,,,55,,,,55
1310,01/01/2021-00:00:00,bot5#1000,bot29#1000,mock reason text,mock server,mock channel,21,0x00000000000000956b7baf06948d80,,,13,0x000000000000009a5ae55387dcd44f,,,55,0x00000000000000b3bcae77409a744f,,,29,,,,29
1311,01/01/2021-00:00:00,bot10#1000,bot20#1000,mock reason text,mock server,mock channel,21,0x0000000000000003c2b3fe34fd8238,,,21,0x000000000000001ca661c0a9a5b84c,,,55,0x00000000000000446e176b5f187eac,,,32,,,,32
1312,01/01/2021-00:00:00,bot35#1000,bot13#1000,mock reason text,mock server,mock channel,0,0x00000000000000956b7baf06948d80,,,55,0x000000000000009a5ae55387dcd44f,,,55,0x00000000000000b3bcae77409a744f,,,36,,,,36
1313,01/01/2021-00:00:00,bot0#1000,bot0#1000,mock reason text,mock server,mock channel,144,0x00000000000000c2b4c2ddfb14e64f,,,13,0x0000000000000003c2b3fe34fd8238,,,144,0x000000000000001ca661c0a9a5b84c,,,100,,,,100
1314,01/01/2021-00:00:00,bot24#1000,bot15#1000,mock reason text,mock server,mock channel,0,0x00000000000000b3bcae77409a744f,,,0,0x00000000000000c2b4c2ddfb14e64f,,,13,0x0000000000000003c2b3fe34fd8238,,,4,,,,4
1315,01/01/2021-00:00:00,bot5#1000,bot20#1000,mock reason text,mock server,mock channel,21,0x0000000000000003c2b3fe34fd8238,,,21,0x000000000000001ca661c0a9a5b84c,,,13,0x00000000000000446e176b5f187eac,,,18,,,,18
1316,01/01/2021-00:00:00,bot24#1000,bot45#1000,mock reason text,mock server,mock channel,0,0x00000000000000b3bcae77409a744f,,,0,0x00000000000000c2b4c2ddfb14e64f,,,55,0x0000000000000003c2b3fe34fd8238,,,18,,,,18
1317,01/01/2021-00:00:00,bot42#1000,bot15#1000,mock reason text,mock server,mock channel,144,0x000000000000001c17bb7fb68ec8bc,,,144,0x000000000000002f8bf109c90bf922,,,0,0x00000000000000b29346541e142830,,,96,48,,addition comment,144
1318,01/01/2021-00:00:00,bot11#1000,bot48#1000,mock reason text,mock server,mock channel,13,0x00000000000000956b7baf06948d80,,,13,0x000000000000009a5ae55387dcd44f,,,0,0x00000000000000b3bcae77409a744f,,,8,,,,8
1319,01/01/2021-00:00:00,bot24#1000,bot5#1000,mock reason text,mock server,mock channel,55,0x00000000000000b29346541e142830,,,55,0x00000000000000956b7baf06948d80,,,55,0x000000000000009a5ae55387dcd44f,,,55,,,,55
1320,01/01/2021-00:00:00,bot16#1000,bot34#1000,mock reason text,mock server,mock channel,144,0x00000000000000446e176b5f187eac,,,144,0x000000000000001c17bb7fb68ec8bc,,,0,0x000000000000002f8bf109c90bf922,,,96,,,,96
1321,01/01/2021-00:00:00,bot1#1000,bot20#1000,mock reason text,mock server,mock channel,13,0x0000000000000003c2b3fe34fd8238,,,13,0x000000000000001ca661c0a9a5b84c,,,55,0x00000000000000446e176b5f187eac,,,27,,,,27
1322,01/01/2021-00:00:00,bot35#1000,bot0#1000,mock reason text,mock server,mock channel,144,0x00000000000000446e176b5f187eac,,,55,0x000000000000001c17bb7fb68ec8bc,,,55,0x000000000000002f8bf109c90bf922,,,84,,,,84
1323,01/01/2021-00:00:00,bot43#1000,bot34#1000,mock reason text,mock server,mock channel,21,0x000000000000002f8bf109c90bf922,,,13,0x00000000000000b29346541e142830,,,55,0x00000000000000956b7baf06948d80,,,29,,,,29
1324,01/01/2021-00:00:00,bot35#1000,bot2#1000,mock reason text,mock server,mock channel,144,0x00000000000000446e176b5f187eac,,,55,0x000000000000001c17bb7fb68ec8bc,,,144,0x000000000000002f8bf109c90bf922,,,114,,,,114
1325,01/01/2021-00:00:00,bot7#1000,bot41#1000,mock reason text,mock server,mock channel,0,0x00000000000000446e176b5f187eac,,,0,0x000000000000001c17bb7fb68ec8bc,,,55,0x000000000000002f8bf109c90bf922,,,18,,,,18
1326,01/01/2021-00:00:00,bot1#1000,bot6#1000,mock reason text,mock server,mock channel,0,0x00000000000000b29346541e142830,,,144,0x00000000000000956b7baf06948d80,,,55,0x000000000000009a5ae55387dcd44f,,,66,,,,66
1327,01/01/2021-00:00:00,bot13#1000,bot49#1000,mock reason text,mock server,mock channel,21,0x00000000000000956b7baf06948d80,,,21,0x000000000000009a5ae55387dcd44f,,,13,0x00000000000000b3bcae77409a744f,,,18,,,,18
1328,01/01/2021-00:00:00,bot13#1000,bot13#1000,mock reason text,mock server,mock channel,0,0x00000000000000956b7baf06948d80,,,144,0x000000000000009a5ae55387dcd44f,,,0,0x00000000000000b3bcae77409a744f,,,48,,,,48
1329,01/01/2021-00:00:00,bot30#1000,bot8#1000,mock reason text,mock server,mock channel,144,0x000000000000002f8bf109c90bf922,,,0,0x00000000000000b29346541e142830,1213,,0,0x00000000000000956b7baf06948d80,,,55,,,,0
1330,01/01/2021-00:00:00,bot19#1000,bot23#1000,mock reason text,mock server,mock channel,21,0x000000000000001ca661c0a9a5b84c,,,21,0x00000000000000446e176b5f187eac,,,0,0x000000000000001c17bb7fb68ec8bc,1592,,21,,,,0
1331,01/01/2021-00:00:00,bot35#1000,bot20#1000,mock reason text,mock server,mock channel,0,0x00000000000000b29346541e142830,,,144,0x00000000000000956b7baf06948d80,,,55,0x000000000000009a5ae55387dcd44f,,,66,,,,66
1332,01/01/2021-00:00:00,bot10#1000,bot38#1000,mock reason text,mock server,mock channel,13,0x000000000000002f8bf109c90bf922,,,0,0x00000000000000b29346541e142830,,,13,0x00000000000000956b7baf06948d80,,,8,,,,8
1333,01/01/2021-00:00:00,bot43#1000,bot19#1000,mock reason text,mock server,mock channel,0,0x0000000000000003c2b3fe34fd8238,,,0,0x000000000000001ca661c0a9a5b84c,,,13,0x00000000000000446e176b5f187eac,,,4,,,,4
1334,01/01/2021-00:00:00,bot16#1000,bot1#1000,mock reason text,mock server,mock channel,0,0x000000000000009a5ae55387dcd44f,,,13,0x00000000000000b3bcae77409a744f,,,55,0x00000000000000c2b4c2ddfb14e64f,,,22,,,,22
